epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
22; 0.267; 0.000032; 0.008673; 0.057186; 0.027498; 0.014155; 0.479730; {min=-0.006, max=0.003}; {min=-0.011, max=0.009}; 11; 8; 3
23; 0.233; 0.000028; 0.008673; 0.095365; 0.066329; 0.036999; 0.320000; {min=-0.011, max=0.008}; {min=-0.018, max=0.025}; 12; 7; 1
23; 0.233; 0.000040; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.041, max=0.032}; 12; 7; 2
23; 0.233; 0.000046; 0.008673; 0.057186; 0.018735; 0.009569; 0.444444; {min=-0.004, max=0.002}; {min=-0.011, max=0.011}; 9; 10; 3
24; 0.200; 0.000039; 0.008673; 0.095365; 0.060377; 0.032888; 0.367816; {min=-0.010, max=0.008}; {min=-0.014, max=0.024}; 11; 8; 1
24; 0.200; 0.000024; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.043, max=0.031}; 12; 7; 2
24; 0.200; 0.000027; 0.008673; 0.057186; 0.034662; 0.017943; 0.508475; {min=-0.007, max=0.004}; {min=-0.012, max=0.007}; 12; 7; 3
25; 0.167; 0.000022; 0.008673; 0.095365; 0.068902; 0.038541; 0.324675; {min=-0.012, max=0.008}; {min=-0.019, max=0.021}; 13; 6; 1
25; 0.167; 0.000033; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.043, max=0.030}; 12; 7; 2
25; 0.167; 0.000053; 0.008673; 0.057186; 0.028638; 0.014753; 0.486842; {min=-0.006, max=0.003}; {min=-0.011, max=0.009}; 12; 7; 3
26; 0.133; 0.000034; 0.008673; 0.095365; 0.071628; 0.039568; 0.377451; {min=-0.012, max=0.008}; {min=-0.014, max=0.020}; 12; 7; 1
26; 0.133; 0.000020; 0.008673; 0.221018; 0.212291; 0.152488; 0.349265; {min=-0.061, max=0.023}; {min=-0.044, max=0.027}; 10; 9; 2
26; 0.133; 0.000042; 0.008673; 0.057186; 0.028638; 0.014753; 0.486842; {min=-0.006, max=0.003}; {min=-0.012, max=0.008}; 10; 9; 3
27; 0.100; 0.000045; 0.008673; 0.095365; 0.068902; 0.038541; 0.324675; {min=-0.012, max=0.008}; {min=-0.018, max=0.019}; 12; 7; 1
27; 0.100; 0.000040; 0.008673; 0.221018; 0.212291; 0.152488; 0.349265; {min=-0.061, max=0.023}; {min=-0.047, max=0.026}; 11; 8; 2
27; 0.100; 0.000029; 0.008673; 0.057186; 0.028638; 0.014753; 0.486842; {min=-0.006, max=0.003}; {min=-0.011, max=0.009}; 10; 9; 3
28; 0.067; 0.000029; 0.008673; 0.095365; 0.071628; 0.039568; 0.377451; {min=-0.012, max=0.008}; {min=-0.014, max=0.018}; 11; 8; 1
28; 0.067; 0.000030; 0.008673; 0.221018; 0.212291; 0.152488; 0.349265; {min=-0.061, max=0.023}; {min=-0.048, max=0.026}; 12; 7; 2
28; 0.067; 0.000020; 0.008673; 0.057186; 0.022948; 0.011762; 0.468254; {min=-0.005, max=0.003}; {min=-0.012, max=0.008}; 9; 10; 3
29; 0.050; 0.000036; 0.008673; 0.095365; 0.055055; 0.029805; 0.360248; {min=-0.012, max=0.008}; {min=-0.013, max=0.022}; 8; 11; 1
29; 0.050; 0.000037; 0.008673; 0.221018; 0.219565; 0.162119; 0.340067; {min=-0.065, max=0.023}; {min=-0.047, max=0.027}; 13; 6; 2
29; 0.050; 0.000028; 0.008673; 0.057186; 0.034662; 0.017943; 0.508475; {min=-0.007, max=0.004}; {min=-0.010, max=0.007}; 11; 8; 3
30; 0.050; 0.000044; 0.008673; 0.095365; 0.085923; 0.048304; 0.388430; {min=-0.016, max=0.010}; {min=-0.014, max=0.028}; 12; 7; 1
30; 0.050; 0.000009; 0.008673; 0.221018; 0.219565; 0.162119; 0.340067; {min=-0.065, max=0.023}; {min=-0.048, max=0.026}; 13; 6; 2
30; 0.050; 0.000018; 0.008673; 0.057186; 0.034662; 0.017943; 0.508475; {min=-0.007, max=0.004}; {min=-0.011, max=0.007}; 11; 8; 3
31; 0.050; 0.000038; 0.008673; 0.095365; 0.071628; 0.039568; 0.377451; {min=-0.012, max=0.008}; {min=-0.012, max=0.016}; 10; 9; 1
31; 0.050; 0.000017; 0.008673; 0.221018; 0.195402; 0.136437; 0.344130; {min=-0.055, max=0.023}; {min=-0.050, max=0.046}; 11; 8; 2
31; 0.050; 0.000020; 0.008673; 0.057186; 0.028638; 0.014753; 0.486842; {min=-0.006, max=0.003}; {min=-0.011, max=0.006}; 10; 9; 3
32; 0.050; 0.000015; 0.008673; 0.095365; 0.071628; 0.039568; 0.377451; {min=-0.012, max=0.008}; {min=-0.012, max=0.016}; 10; 9; 1
32; 0.050; 0.000028; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.049, max=0.025}; 14; 5; 2
32; 0.050; 0.000024; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.011, max=0.005}; 12; 7; 3
33; 0.050; 0.000019; 0.008673; 0.095365; 0.071628; 0.039568; 0.377451; {min=-0.012, max=0.008}; {min=-0.012, max=0.015}; 10; 9; 1
33; 0.050; 0.000021; 0.008673; 0.221018; 0.210184; 0.155698; 0.323333; {min=-0.062, max=0.023}; {min=-0.048, max=0.025}; 14; 5; 2
33; 0.050; 0.000018; 0.008673; 0.057186; 0.034662; 0.017943; 0.508475; {min=-0.007, max=0.004}; {min=-0.009, max=0.007}; 11; 8; 3
34; 0.050; 0.000024; 0.008673; 0.095365; 0.087158; 0.048304; 0.445498; {min=-0.016, max=0.010}; {min=-0.012, max=0.027}; 10; 9; 1
34; 0.050; 0.000020; 0.008673; 0.221018; 0.190683; 0.141252; 0.293333; {min=-0.063, max=0.023}; {min=-0.049, max=0.024}; 16; 3; 2
34; 0.050; 0.000050; 0.008673; 0.057186; 0.034662; 0.017943; 0.508475; {min=-0.007, max=0.004}; {min=-0.010, max=0.006}; 11; 8; 3
35; 0.050; 0.000015; 0.008673; 0.095365; 0.071628; 0.039568; 0.377451; {min=-0.012, max=0.008}; {min=-0.009, max=0.015}; 10; 9; 1
35; 0.050; 0.000013; 0.008673; 0.221018; 0.212291; 0.152488; 0.349265; {min=-0.061, max=0.023}; {min=-0.049, max=0.023}; 12; 7; 2
35; 0.050; 0.000013; 0.008673; 0.057186; 0.034662; 0.017943; 0.508475; {min=-0.007, max=0.004}; {min=-0.010, max=0.005}; 11; 8; 3
36; 0.050; 0.000021; 0.008673; 0.095365; 0.087158; 0.048304; 0.445498; {min=-0.016, max=0.010}; {min=-0.011, max=0.027}; 10; 9; 1
36; 0.050; 0.000018; 0.008673; 0.221018; 0.190683; 0.141252; 0.293333; {min=-0.063, max=0.023}; {min=-0.050, max=0.024}; 16; 3; 2
36; 0.050; 0.000017; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.010, max=0.006}; 12; 7; 3
37; 0.050; 0.000023; 0.008673; 0.095365; 0.071628; 0.039568; 0.377451; {min=-0.012, max=0.008}; {min=-0.011, max=0.012}; 10; 9; 1
37; 0.050; 0.000012; 0.008673; 0.221018; 0.197183; 0.146067; 0.303333; {min=-0.060, max=0.023}; {min=-0.053, max=0.023}; 17; 2; 2
37; 0.050; 0.000017; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.010, max=0.006}; 12; 7; 3
38; 0.050; 0.000012; 0.008673; 0.095365; 0.089785; 0.050360; 0.413502; {min=-0.017, max=0.010}; {min=-0.023, max=0.026}; 12; 7; 1
38; 0.050; 0.000010; 0.008673; 0.221018; 0.190683; 0.141252; 0.293333; {min=-0.063, max=0.023}; {min=-0.053, max=0.024}; 16; 3; 2
