epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
42; 0.580; 0.001136; 0.045147; 0.080512; 0.045147; 0.023923; 0.400000; {min=-0.012, max=0.007}; {min=-0.138, max=0.107}; 92; 107; 3
43; 0.570; 0.001099; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.037, max=0.019}; {min=-0.137, max=0.108}; 84; 115; 1
43; 0.570; 0.001284; 0.045147; 0.383532; 0.221018; 0.163724; 0.340000; {min=-0.066, max=0.039}; {min=-0.149, max=0.104}; 107; 92; 2
43; 0.570; 0.000863; 0.045147; 0.080512; 0.045147; 0.023923; 0.400000; {min=-0.012, max=0.007}; {min=-0.136, max=0.107}; 92; 107; 3
44; 0.560; 0.001040; 0.045147; 0.175423; 0.121995; 0.070401; 0.456667; {min=-0.038, max=0.019}; {min=-0.138, max=0.102}; 86; 113; 1
44; 0.560; 0.001291; 0.045147; 0.383532; 0.212351; 0.157303; 0.326667; {min=-0.064, max=0.039}; {min=-0.148, max=0.102}; 107; 92; 2
44; 0.560; 0.001258; 0.045147; 0.080512; 0.048157; 0.025518; 0.426667; {min=-0.013, max=0.007}; {min=-0.134, max=0.099}; 83; 116; 3
45; 0.550; 0.001273; 0.045147; 0.175423; 0.121104; 0.069887; 0.453333; {min=-0.037, max=0.019}; {min=-0.135, max=0.093}; 90; 109; 1
45; 0.550; 0.001126; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.145, max=0.101}; 102; 97; 2
45; 0.550; 0.001113; 0.045147; 0.080512; 0.047028; 0.024920; 0.416667; {min=-0.013, max=0.007}; {min=-0.134, max=0.106}; 92; 107; 3
46; 0.540; 0.001239; 0.045147; 0.175423; 0.121995; 0.070401; 0.456667; {min=-0.038, max=0.019}; {min=-0.133, max=0.108}; 86; 113; 1
46; 0.540; 0.001116; 0.045147; 0.383532; 0.214518; 0.158909; 0.330000; {min=-0.064, max=0.039}; {min=-0.143, max=0.098}; 100; 99; 2
46; 0.540; 0.001054; 0.045147; 0.080512; 0.047028; 0.024920; 0.416667; {min=-0.013, max=0.007}; {min=-0.134, max=0.095}; 88; 111; 3
47; 0.530; 0.001051; 0.045147; 0.175423; 0.121995; 0.070401; 0.456667; {min=-0.038, max=0.019}; {min=-0.136, max=0.104}; 86; 113; 1
